text,anotador1,anotador2,anotador3,coluna_combinada,final_label
mention Andar com pacotes de cocaina no avião do presidente você não diz nada né? Agora viajar de avião seja como for você dá piti. Tinha que ser sulista pra passar vergonha mesmo. Vai legislar seu atoa e pare de falar tanta merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Anita e gente. E luta. E força. Bolsonaro e um lixo humano: ama violência, morte, vendeu nossas mulheres para turistas, comparou negro com gado, chamou nordestino de analfabeto, se propôs a comer carne humana, e senti clima diante de meninas pobres de 14 e 15 anos. Horror",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Ano passado o Palmeiras perdeu 6 jogos e esse ano ainda não perdemos e mesmo com jogos muito mais fortes que o flamerda teve. A federação carioca colocou a tabela do flamerda sem nenhum clássico antes do mundial e supercopa pra n expor o time do apito lixo. Vocês são manés demais,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Antes de 2019 já era 1000x maior q o lixo do teu time,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Antes de virem falar merda, estudem! Os sulistas já tentaram mais de uma vez separar do Brasil, é o povo mais arrogante e superestimado do país. A imagem é impossível de acontece não sei se perceberam kkkkkk era só pra ser um meme, mas blz 👍🏻",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Antes do governo PT o nordeste o povo nordestino era tratado como lixo, a vida melhorou muito lá o sistema de ensino avançou muito, as pessoas de lá tem motivos pra votar no Lula ao contrária de pessoas q votam no Bolsonaro q n fez porra nenhuma pra ninguém",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"mention Ao contrário do que o seu presidente diz, NÓS NORDESTINOS N SOMOS BURROS! DIA 30 VCS VÃO VER A FORÇA DO NORDESTE P/ EXPURGAR D VEZ O LIXO DESSE PRESIDENTE PRECONCEITUOSO! A GENTE N ESQUECE QUEM TRABALHOU A NOSSO FAVOR, E N FOI ESSE GOVERNO! RESPEITA MEU NORDESTE CASSETA!",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention Ao divulgar o BBB o estadao mostra quem realmente é: um subalterno da Globo. Nem a emissora carioca dá tanto espaço a esse lixo,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Apenas concordo contigo, carioca cada vez mais lixo, sorte que tem o valor da TV pq nem premiação eles pagam",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Aprende a escrever seu merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Após isso Gus mostra audios e conversas do seu particular do Kami para mostrar que nas cameras ele é só um personagem e que ele é só mais um xenofóbico de merda que acha que nordestino é mizerável, que vivemos no lixo, mas quando vem passar as férias aqui mudam de ideia.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Aquela cartilha deles pra virar voto só ficou no papel mesmo. Chamam os moradores de favelas de bandidos. Chamam os nordestinos de analfabetos. Chamam os moradores das cidades onde o Lula venceu de fdp.,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Aquela gay bolsonarista anti nordestino como fui fã desse lixo um dia? E como fui torce pra essa org falsa! Q aceita uma coisa dessas!! Que ódio!!! 🙄,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Aquela racista da renata, raacista, odeia nordestino, que odeia pobres, chama de burros, porque votaram na dilma? Quando vai ser expulsa daquele lixo de programa? Gente posta ai o vídeo dela, xingando e sendo racista por favor.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Aqui em Curitiba entrei numa loja de ferramentas hj e a mulher falou: E as eleições ontem? Nós fomos bem, aliás, o Sul foi ótimo.O problema foi... (e xingou o Nordeste e os nordestinos) . Dei meia volta e saí, antes de começar a brigar. Afinal, o lixo de ser humano não sou eu.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Aqui se faz, aqui se paga... Treinador Brasileiro é paga pau de time sulista, ainda bem que os times os tratam como lixo",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Arbitragem mais omissa que o Ganso. Carioca é estresse na certa. Que lixo foi o jogo de hoje!,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Argumento lixo, mesma coisa falar q vc é bandido pq é carioca",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Arrebenta Eduardo Bolsonaro, mostra o que essa mídia lixo de nosso país esconde As multidões com o Presidente O combate a pandemia Auxílio emergencial ao POVO necessitados As obras feitas nesse governo A água ao povo nordestino Crescimento da economia e empregos",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Artilheiro no mineiro???? Vc é burro mesmo kkkkkkk o cara chegou em 2 anos já e o artilheiro do Mineirao!!!!! Pós reforma, pq antes da reforma o artilheiro é o reinado, vai estudar kkkkkk tá precisando O homem foi oq fez mais gol Vc só fala merda kkkkk por isso é Maria cabaço",toxic,not_toxic,toxic,"toxic, not_toxic, toxic",toxic
"mention As duas coisas são independentes. Fato é que enquanto o carioca não começar a cuidar da sua cidade, vai sempre continuar esse lixo que é hoje. O estado não é onipresente",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention As mulheres, os nordestinos e os mais pobres vão eleger lula presidente 13 e mandar bolsonazi para a lata de lixo da história.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention As penso assim também…. Desanimada….Hoje ouvi um áudio no WhatsApp de um nordestino dizendo que o Luladrão é a cara do Brasil, que se Lula se candidatar 10 vezes o nordeste elege ele…e nosso Presidente lutando por esse lixo de gente??Mas por outro lado tem nós, cidadãos de bem",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention As pessoas tem memória muito curta e/ou seletiva. O IGP-M foi um dos primeiros sinalizadores do tamanho da merda que vinha pela frente.,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"mention As ruas são cheias de lixo, tem lixo até nas praias. Fora o número de crianças dormindo em caixas de papelão. E me fala, se o nordeste fosse a mesma coisa , pq TODA SAFRA DE CAFÉ teria fila de nordestino pra vir panhar em MG, SP e PR? +",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention As rádios tão mais do que certa pra que o nordestino tem que fica ouvindo um ser desse um lixo.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Assim como Funk Carioca n é a mesma merda que o funk original, Pagodão baiano e Pagode não são a msm coisa",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"mention Assim como so nordestino deveriam fica la e nao vim pro sudeste e sul ne? Ja q gosta de sofre q fiquem la ou vao pra bahia q é tudo de bom em evolucao pro povo, olha a merda q vc falou.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Associar todo e qualquer morador de áreas mais pobres a bandido é o mesmo que chamar todo nordestino de burro pq votou no Lula... seu merda racista é preconceituoso... volta pro esgoto seu lixo de merda.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Atacam os nordestinos, mas quem jogou votos no lixo foram os paranaenses...🤨",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Ate parece q é so por isso a transmissão e narradores tao em putro nivel fora os jornalistas e tal agregando alem deq ja fazem a anos o Carioca na band ta uma merda varios errinhos o tempo todo,not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention Atlético Mineiro lixo,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Atualizações sobre esse lixo!!! Ela já tá presa??! Ah, se cada nordestino pudesse dar um cascudo nessa ordinária - um dia ela vai precisar de uma rede pra deitar e nem isso vai ter!!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Até agora eu como mineiro, não consigo entender como elegeram um lixo desses, como teve essa votação em massa em MG. O chupetinha como vereador nunca apresentou um projeto de lei. Por isso eu reafirmo, o bolsonarismo é uma doença.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Até parece que São Luis não tem isso, sempre é a mesma merda na globo, povo nordestino fazem as mesma coisa que o povo do sul e sudeste fazem, todas as novelas são sobre essa falta de criatividade de mostrar o verdadeiro nordeste",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Até quando enchem o saco do Sul sem motivo aparece uns fdp de lá e da razão ao estereótipo 🤷🏾‍♂️ lembro que tavam enchendo o saco pelo festival do sul que hitou na época ai para responder faz isso pqp decepcionante pelo menos os sulistas que conheço são gente boa,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Até quando os caras querem parecer legal eles fazem comentário racista,que cara merda, po não queremos divisão queremos um país unidos,aonde negros,brancos,indios,nordestino e todos brasileiros possam viver em harmonia,infelizmente essa gente não entendi isso",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Até que enfim um mineiro com saco roxo de verdade!! Bem diferente do lixo covarde do pacheco,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Até tu com inveja de um torneiro mecânico nordestino. Que merda.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Ayrton tbm. O Flamengo tá tirando é onda com a cara dos nordestino. Publicaram aí só pra tirar onda msm. Bando de lixo.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Aécio Neves... é o mesmo que fez um prédio na cidade administrativa aqui em Minas,nessa mesma obra segundo a PF houve super faturamento,sabe o que aconteceu nada,porque esse merda tem foto privilegiado,saiu do senado e hj deputado,como o povo mineiro vota nisso 🤦🤦🤦 vergonha 😞",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
mention Aí aí SP !!! Vcs vão aprender votar quando ??? Olha a merda aue vcs colocaram no governo do estado. 🤦 ainda falam que nordestino não sabe votar. Imagina se soubesse 😂😂,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Aí depois dizem que os nordestinos não sabem votar, o DF eleger um lixo humano como Damares pra senador do estado, sem comentários...",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
mention Aí o IMBECIL nordestino e Mineiro que votou nessa merda! Você vai voltar a passar fome e vai chorar muito até a depressão de consumir seus Imbecis!,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Aí os paulistas que elegeram esse merda adoram chamar nordestino de burro e analfabeto,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Aí pra resolver sua situação tu teve q votar no Lula pra deixar as outras regiões igual o lixo do nordeste né? Quanto mais pobre mais invejoso é a pessoa. E o senado ja tem mais nordestino q de outras regiões,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Aí qm é burro lê sulista e acha q tudo de merda q rola é culpa dos gaúchos q moram no rio grande do sul...,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
mention Aí vcs pega o que um doente fala E generaliza pra TD mundo que votou no Bolsonaro querer que o nordestino morra Tá certin viu 🙄,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention BOLSONARO falou merda durante 4 anos mentiu. É o tarado da moto! Falou que o NORDESTINO come capim. DESRESPEITOU várias vezes o STF e as instituições!! Tirou o dinheiro da farmácia popular e das universidades!! O mercado nem aí !!! mas Lula não pode falar da fome???🤔🤔,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention BOSTIL BOSTIL BOSTIL BOSTIL NORDESTINO LIXO BOSTIL BOSTIL,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Bambu vai jogar o Carioca e a diretoria vai ver o quão lixo ele é,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Bando de nordestinos lixo... fuderam o Brasil.... minhas desculpas aos 30% que não apoiam ladrão... aos demais, que morram de fome",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Bando de sulistas filhos da put4, falo com propriedade porque moro aqui e sei a quantidade de corno nessa merda",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Bando de trapasseiros lixo deixem os nordestinos votarem,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"mention Basicamente todos, tu acha que algum presidente quer perder votos ? Kkk cê deve ser bem novo, por esse teu pensamento ai. Vamos e convenhamos no off todo mundo fala uma merda, eu mesmo já chamei sulista de tudo que é caralho, ninguém é santo.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Beleza, agora vai ver coisa pro seu time, carioca lixo, aproveita e vai assaltar alguém, já que é a única coisa que vcs sabem",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Beleza, aí a torcida só serve pq os outros time estão ou estavam na merda? Ou seja, a do flamengo não presta só pq simplesmente o flamengo ta ganhando tudo? Olha aí o show ano passado contra o Atlético Mineiro jogo de volta da copa do Brasil",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"mention Beleza. Então vc concorda que nordestino é burro? Ok né. Depois pergunta pq eu acho que vc só fala merda. Tá sempre do lado errado, parceiro. Nem o cara assume o b.o dele e vc aí passando pano, lamentável.",not_toxic,toxic,not_toxic,"not_toxic, toxic, not_toxic",not_toxic
mention Bem feito sulistas de merda KKKKKKKKKKK,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Bem feito. Aos nordestinos conscientes sinto muito mas todos nós que não votamos nesse lixo pagaremos junto.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Bicha, o racismo, a homofobia, a xenofobia, a misojenia (com J), são normalizados do lado de lá, para mim, depois de ser salvo pelos nordestinos eu tenho é inveja (e olha que sou mineiro, não perdemos para o Lixo) eles? Recalque.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Boa merda vocês são. O primeiro milico (nordestino, diga-se) que encheu o cu de vocês com bala de canhão, botou o nome dele na sua capital - e vocês ainda gamaram! Cê tá achando que alguém te respeita, maluco?",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Boiola gamer bolsonaristassa amiga. Soltou uns comentários xenofóbicos contra nordestinos durante uma live aí dele. Sem mencionar os outros bafafa que as monas expuseram completamente. Resumo, lixo total",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Bolsonarismo é isso. Sou nordestino, bem do interior da Paraiba, mano isso dá um nó na garganta. Principalmente por que um lixo desse não vem aqui, para ver que nossa terra é maravilhosa.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Bolsonaro foi um presidente tão lixo que é o único a história do Brasil que não conseguiu se reeleger, mesmo impedindo os nordestinos de irem votar, recebendo milhões de reais em doações de campanha dos otários, mesmo usando o dinheiro público pra comprar votos ele se fudeu",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Bolsonaro humilhou os nordestino inventou o kit Key agora humilha todas comunidades do Brasil resposta nas urnas nordestino e todas comunidade falta 13 dia para 13 vencer esse lixo do bolsonaro,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
